Request time,Request Date,Trip Earnings,Fare,Safety Coverage Fee,Waiting Fee,Pickup Bonus,Discount,Surge,Pathao Net Commission,Pathao will Pay,You will Pay,Pickup Point,Destination Point,Distance,Duration,Trip Type,Pickup Area
11:03:00 AM,12/7/2024,235.2,228,2,,30,100,,22.8,105.2,0,"house 66 , road 2, block a , nikten , gulshan","HOUSE 23, ROAD 2 , BLOCK G , BANASREE PROJECT",6.14,23.9,Plus,Gulshan
11:27:00 AM,12/3/2024,270,300,2,,,60.4,,30,28.4,0,"army golf club entrance , kurmitola","RD 18 , SECTOR 4 , UTTARA",6.91,27,Plus,
3:47:00 PM,12/17/2024,394.5,405,5,,30,61.5,,40.5,46,0,"glamy girl , banani dohs","O/28, NURJAHAN RD , MOHAMMADPUR",9.75,45,Plus,Banani
2:02:00 PM,12/4/2024,309.6,344,2,,,51.9,,34.4,15.2,0,"alhaz mofizur rahman jame masjid , rd 11, mohammadia housing society , mohammadpur","POLWEL  SUPER  MARKET , NAYA PALTAN",8.84,43.2,Plus,Mohammadpur
1:55:00 PM,12/17/2024,462.25,465,10,,43.75,70,,46.5,57.25,0,"sraboni building , lake city concord , khilkhet , dhaka 1229","MOHAKHALI DOHS PARK , MOHAKHALI DOHS , MOHAKHALI",10.88,41.8,Prime,Khilkhet
8:06:00 AM,12/5/2024,381.6,424,2,,,63.9,,42.4,19.5,0,"h 53/10, ed 10 , janata housing , mohammadpur",ARAMBAG BUS STOP,10.62,45,Plus,Mohammadpur
11:33:00 AM,12/17/2024,419.4,466,5,,,219.2,,46.6,167.6,0,"mayer doa hostel , rd 10 , sector 10 , uttara","GP HOUSE ( GRAMEENPHONE ) , ROAD NO 2 , BLOCK A , BASUNDHARA R/A",11.55,51.4,Plus,Uttara
10:08:00 AM,12/5/2024,316.37,302.86,5,,30.17,70,15.14,31.8,63.37,0,"abul hotel , chowdhurypara , malibagh","BASHUNDHARA CITY SHOPPING COMPLEX , PANTHAPATH , DHAKA",4.89,31.1,Prime,Malibagh
10:02:00 AM,12/17/2024,639.9,677.14,10,,,70,33.86,71.1,11.1,0,"hazi azibur villa , east nurerchala , shahjadpur","KAMARPARA , UTTARA SECTOR 10",17.11,71.4,Prime,Shahjadpur
10:17:00 AM,12/2/2024,186.3,207,2,,,41.8,,20.7,19.1,0,"silicon prime rose , h 559, rd 9 , adabor","idb bhaban , begum rokeya sharani , agargaon , dhaka",3.64,19.5,Plus,
9:00:00 AM,12/19/2024,459,463.64,10,,,70,46.36,51,9,0,"h 35 , rd 5 , pc culture housing society , mohammadpur","STANDARD CHARTERED BANK ( SCB ) , 67 , GULSHAN AVENUE , BANANI , GULSHAN",9.65,49,Prime,Mohammadpur
11:43:00 AM,12/2/2024,554.07,559.66,2,,,90,55.97,61.57,26.44,0,"janata housing , road 5 , agargaon","asgar ali hospital , distillery rd , gandaria",12.11,70.8,Plus,Agargaon
3:42:00 PM,12/18/2024,421.67,435,10,,30.17,70,,43.5,46.67,0,"rokeya mansion , naya paltan","JAPAN GARDEN CITY , RING RD , MOHAMMADPUR",8.29,49.8,Prime,
12:53:00 PM,12/2/2024,613.67,582.57,5,,36.92,0,58.26,64.09,0,32.16,"retina h 10 , mitford rd , mitford","RD 16 NO . BAZAR , BAITUL AMAN HOUSING",10.53,63,Prime,
9:06:00 AM,12/3/2024,482.4,536,2,,,190,,53.6,134.4,0,"white dental care, 3 rd 10 , mofizbagh housing , adabar","RD 49 , GULSHAN 2",12.1,69,Plus,
1:22:00 PM,12/18/2024,605.7,673,10,,,70,,67.3,0,7.3,"hazi salimuddin khane khodai rd , vatara","BASHUNDHARA CITY SHOPPING COMPLEX , PANTHAPATH , DHAKA",14.7,83.4,Prime,
4:53:00 PM,12/27/2024,653.4,631.3,10,,,70,94.7,72.6,0,12.6,"vooter adda, taltola road , uttor shahjahanpur , railway baijjik alaka , shahjahanpur","JOYNAL MARKET , RD 5, SECTOR 6, UTTARA",16.65,59.8,Prime,
8:43:00 AM,12/18/2024,457.2,443.64,10,20.0,,70,44.36,50.8,9.2,0,"h 4 , rd 9 , mohammadi housing society , mohammadpur","EUREKA , H 10/A , RD 25/A ,BANANI",8.96,67.2,Prime,Mohammadpur
6:02:00 PM,12/27/2024,360.39,381.36,10,,,70,19.07,40.05,19.96,0,"daily shopping , sector -6 , uttara","BIJOY RAKEEN CITY BUILDING A8, TOWER 2",4.91,45.1,Prime,Uttara
12:35:00 PM,12/22/2024,747.9,831,10,,,70,,83.1,0,23.1,"janata bhaban, uttarpara , khilkhet","AD-DIN HOSPITAL , TULABAGICHA RD",21.04,97.2,Prime,
10:19:00 AM,12/22/2024,482.4,510.48,10,,,70,25.52,53.6,6.4,0,"15a/13a, block f , haji chino mia road , tikkapara , mohammadpur","ECB CHATTAR BUS STOP, MIRPUR DOHS LINK RD , MATIKATA",11.48,51.8,Prime,Mohammadpur
2:14:00 PM,12/1/2024,343.8,363.81,5,,,80,18.19,38.2,36.8,0,reghional passport office dhaka east,"BRAC UNIVERSITY BIR UTTAM AK KHANDAKAR RD, MOHAKHALI",6.82,37.4,Prime,
4:27:00 PM,12/19/2024,"1,045.24",1124.39,10,,33.29,70,,112.44,0,19.15,"delta health care , jatrabari limited , jatrabari","MIRPUR BENARASHI SHAREE MARKET , BENAROSHI POLLI ROAD , SECTION 10",18.56,166.8,Prime,
4:03:00 PM,12/1/2024,274.5,305,2,,,0,,30.5,0,32.5,"racrolls , block e, banani","HAYE HERITAGE , H 24 , SADEK KHAN RD , KATASUR `",8.83,41.8,Plus,Banani
11:23:00 AM,12/19/2024,441,466.67,10,,,70,23.33,49,11,0,"sayednagar model school , sayed nagar , notun bazar","KAMALAPUR RAILWAY STATION , KAMALAPUR",9.68,50.3,Prime,
1:27:00 PM,12/23/2024,381.6,424,10,,,70,,42.4,17.6,0,"gulshan medical , gulshan 1 , gulshan","BRIDGE MOMTAJ HEIGHT , MIRPUR RD , SHYAMOLI",8.03,48.1,Prime,Gulshan
9:48:00 AM,12/26/2024,265.5,295,10,,,70,,29.5,30.5,0,"mementa h 379/, free school st , dhanmondi","SUOXI HOSPITAL , SHOSHI HOSPITAL ACUOUNCTURE",3.11,19.8,Prime,Dhanmondi
12:27:00 PM,12/23/2024,454.5,459.09,10,,,70,45.91,50.5,9.5,0,"tasty treat , dhupkhola , gendaria","FLAT 6A , HOUSE 37 , BLOCK D , ROAD 6 , NIKETON , GULSHAN",10.2,44.4,Prime,
10:49:00 AM,12/26/2024,481.5,468.18,5,20.0,,90,46.82,53.5,31.5,0,"210/1, shantibagh rd , sahantibagh , malibaghj",SHONI SQUARE CHATTAR MIRPUR ZOO ROAD,13.36,42.7,Plus,
9:38:00 AM,12/23/2024,467.1,471.82,10,,,70,47.18,51.9,8.1,0,"h 291 , rd 2 , adabor","BANGLADESH BANK , MOTIJHEEL SHAPLA CHOTTOR , MOTIJHEEL",10.71,45,Prime,
11:56:00 AM,12/26/2024,305.1,339,5,,,34.4,5,33.9,0,4.5,"monkey cage , zoo road , pallabi 2nd phase ( eastern housing) , block f","dhaka residential model cpllege , mirpur rd , mohammadpur",7.36,27,Plus,
2:22:00 PM,12/22/2024,623.7,630,10,,,70,63,69.3,0,9.3,"trust bank limited atm , postogola , shyampur","SOMOY MEDIA LIMITED , CONCORD LR VILLA , HOUSE 9 , ROAD 113 , GULSHAN 1 , GULSHAN",14.78,70.2,Prime,
4:40:00 PM,12/24/2024,411.3,397.39,10,,,70,59.61,45.7,14.3,0,"meradia kacha bazar , banasree",LABAID CANCER HOSPITAL,8.76,35.1,Prime,
2:57:00 PM,12/24/2024,395.1,381.74,10,,,70,57.26,43.9,16.1,0,"united group executive apartment complex , madani avenue , vatara","KITE ( KIDS INSTITUTE FOR THERAPY AND EDUCATTION ) , BLOCK E , BANASREE",8.46,32.2,Prime,
10:48:00 AM,12/24/2024,421.2,425.45,10,,,70,42.55,46.8,13.2,0,"rd 3 , nobodoy housing society , mohamadpur","BRAC UNIVERSITY ( NEW CAMPUS ) , DIT RD , MERUL BADDA",9.86,54.1,Prime,
1:54:00 PM,12/25/2024,396,419.05,10,,,90,20.95,44,36,0,"kinan learning center ( klc ) , road 21 , mohakhali dohs , mohakhali",EVERCARE HOSPITAL,9.73,35,Prime,Mohakhali
1:11:00 PM,12/25/2024,454.5,505,5,,,76.5,,50.5,21,0,"rd 4 , mohammadi housing society , mohammadpur","AIRFORCE MESS RD , DHAKA CANTONMENT",13.42,51.7,Plus,Mohammadpur
9:37:00 AM,12/25/2024,239.4,266,5,,,0,,26.6,0,31.6,"h 745 , rd 8 , adabor","CHANNEL 24 , SHAHID TAZUDDIN AHMED AVE , TEJGAON INDUSTRIAL AREA",7.34,31.5,Plus,
5:35:00 PM,12/24/2024,329.4,305,5,,,0,61,36.6,0,41.6,"new ideal pharma , north circular road , green road","NOBODOY BAZAR , NOBODOY MAIN RD , NOBODOY HOUSING SOCIETY , MOHAMMADPUR",5.42,38,Plus,
12:14:00 PM,12/26/2024,980.14,941.09,10,,48.46,70,94.11,103.52,4.94,0,"domestic terminal ( dac ) , hazrat shahjalal international airport","HUNGRYNAKI , BLOCK E , BANANI",23.44,81,Prime,
9:58:00 AM,12/26/2024,312.3,347,5,,,35.2,,34.7,0,4.5,"life care , nobodoy housing , adabor","10 MONUTE SCHOOL HOUSE B/107 , ROAD 08 , MOHAKHALI DOHS , DHAKA",7.43,36.8,Plus,
12:54:00 PM,12/26/2024,448.2,452.73,10,,,70,45.27,49.8,10.2,0,"renu kunjo , ganabhaban area , sher e bangla nagar","kalshi islamia high school , kalsi road , section 11",10.25,42,Prime,
6:06:00 PM,12/25/2024,368.1,355.65,10,,,70,53.35,40.9,19.1,0,"blue moon restaurant party center , khilgaon taltola mor , khilgaon","awlad hossain market , h 104 , uttara bank st , tejkunipara",6.12,39.7,Prime,Khilgaon
8:11:00 PM,12/25/2024,250.2,278,10,,,70,,27.8,32.2,0,"nescsafe police plaza coffeeshop , hatirjheel","raffinato ristorant italiano , gulshan 2 , gulshan",2.94,26.7,Prime,
9:15:00 PM,12/25/2024,180,200,5,,,0,,20,25,0,"kacchi bhai , gulshan 2 , gulshan","concord hibiscus , h3 , rd 6 , gulshan 1",2.34,18.7,Plus,Gulshan
2:59:00 PM,12/25/2024,527.84,540,10,,41.84,70,,54,47.84,0,"south gawair tetul tola mor , south gawair , ashkona","BLISS DATE , 12/CHA/7/1 , ROAD 4 , MUKTI HOUSING , UTTARA SHYAMOLI , POSCHIM AGARGAON",16.74,46.5,Prime,
2:29:00 PM,12/25/2024,257.4,286,10,,,70,,28.6,31.4,0,"rd 5b , block c , basundhara r/a",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,5.83,20.3,Prime,Bashundhara
11:06:00 AM,12/27/2024,407.55,346.96,10,,48.45,70,52.04,39.9,68.55,0,"bonolota house , ashiyan city , kawla","ABDULLAH BUS STOP , UTTARA",7.37,33.3,Prime,
8:50:00 AM,12/26/2024,325.8,314.78,10,,,70,47.22,36.2,23.8,0,"hoque villa h 9 , notunbag khilgaon rd , goran","ubrahim cardiac hospital and , research institute , footoverbridge , shahbag",5.53,31,Prime,
9:47:00 AM,12/27/2024,460.8,512,5,,,50,,51.2,0,6.2,"house 23/25 , tajmahal road , mohammadpur","HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , AIRPORT ROAD , NEW AIRPORT ROAD , KURMITOLA , SECTOR 2",15.71,43,Plus,Mohammadpur
4:37:00 PM,12/26/2024,485.1,490,5,,,100,49,53.9,41.1,0,"sordar market pukur par mor ,","MADINA SHALUK , 272/A , BNP BAZAR AGARGAON WATER TANK",13.28,48,Plus,
1:56:00 PM,12/26/2024,495,523.81,10,,,100,26.19,55,35,0,"rangs water front , road 15 , mohakhali , gulshan",SHAHJALAL INTERNATIONAL AIRPORT DOMESTIC TERMINAL,11.92,53,Prime,Gulshan
9:59:00 PM,12/27/2024,436.5,485,5,,,90,,48.5,36.5,0,japan bangladesh friendship hospital,"mirpur 6 no bazar , mirpur 6",12.3,37.9,Plus,
11:49:00 AM,12/26/2024,332.5,350,5,,,71,,17.5,48.5,0,"stone ride , h 41 /5, rd 1 mohammadpur","MIRPUR NATIONAL ZOO , ZOO RD , MIRPUR 2",7.74,29.1,Plus,
4:09:00 PM,12/27/2024,359.1,399,5,,,40.4,,39.9,0,4.5,"kamalapur railway station , kamalapur","HOMES 32 , MOHAMMADI HOUSING LIMITED , MOHAMMADI RESIDENTIAL AREA , MOHAMMADPUR",10.08,40,Plus,
2:45:00 PM,12/27/2024,466.2,450.43,5,,,70,67.57,51.8,13.2,0,mirpur 10,"KAMALAPUR RAILWAY STATION , KAMALAPUR",12.43,40.7,Plus,
10:07:00 AM,12/26/2024,441.75,465,5,,,100,,23.25,71.75,0,"gor- e- shahid mazar taxi stand , azimpur , lalbagh","GULSHAN LAKE BRIDGE , GULSHAN 2",11.59,49.6,Plus,
1:45:00 PM,12/27/2024,314.1,349,5,,,70.8,,34.9,30.9,0,"best mern stack website app developer in bangladesh , mohammadi housing society , mohammadpur","BRTA , MIRPUR 10",8.98,32.3,Plus,Mohammadpur
12:35:00 PM,12/27/2024,322.05,294.78,10,,,70,44.22,16.95,43.05,0,"biroti restora , station rd , kamalapur","IBN HOSTEL , GREEN RD , DHANMONDI",5.64,24,Prime,
12:24:00 PM,12/27/2024,329.4,348.57,10,,,70,17.43,36.6,23.4,0,"keepex , sector 9 , uttara","TURAG ( 11A , 11B ) , SECTOR 18 , UTTARA",6.92,32.2,Prime,Uttara
5:03:00 PM,12/25/2024,400.1,444.36,10,,,70,,44.45,15.54,0,"kazi traders , industrial area , tyejgaon","G. A COMPANY LIMITED  GACO , INDUSTRIAL AREA , TEJGAON",4.31,26.3,Prime,
4:33:00 PM,12/26/2024,758.1,676.52,10,20.0,,70,101.48,39.9,20.1,0,"sadiya photocopy and telecom , purba goran",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,17.49,58.5,Prime,
9:13:00 PM,12/5/2024,"1,035",1150,2,,,0,,115,0,117,"sonali bank ltd , rankin street , motijheel , hatkhola","JAHANGIRNAGAR HOUSING RD , SAVAR , 1340",27.9,74.4,Plus,
2:38:00 PM,12/5/2024,552.6,614,5,,,70,,61.4,3.6,0,"marmaid pizza , basundhara r/a","ALIA MADRASA MATH , BAKSHI BAZAR RD",13.85,70.2,Prime,Bashundhara
1:27:00 PM,12/5/2024,375.3,417,2,,,80,,41.7,36.3,0,"sarah designs ( bd ) , sector 13 , uttara","BLOCK B , ROAD NO. 8 , BLOCK B , BASUNDHARA R/A",10.54,55.7,Plus,Uttara
5:09:00 PM,12/4/2024,610.2,678,2,,,0,,67.8,0,69.8,"jashimuddin rd , sector 1 , uttara",LAL TEER SEED LIMITED M BASON SARAK,16.84,68.4,Plus,Uttara
6:36:00 PM,12/6/2024,581.4,561.74,5,,,70,84.26,64.6,0.4,0,"h 3/2/1 , sipahibag rd , khilgaon","17 , ROAD 04 , SECTION 2",14.61,69,Prime,Khilgaon
5:44:00 PM,12/6/2024,463.5,468.18,5,,,0,46.82,51.5,0,56.5,"zaytun garden restaurant , agargaon , mirpur -1","RD 21 , TILPAPARA , KHILGAON",8.59,58.1,Prime,
3:40:00 PM,12/6/2024,355.5,395,5,,,70,,39.5,25.5,0,"unimart , residential area , dhanmondi","GREENLAND , 31/A , ROAD NO 3 , MUKTI HOUSING , SHYAMOLI",6.74,31.7,Prime,Dhanmondi
4:24:00 PM,12/22/2024,549,610,10,,,70,,61,0,1,"yamagata-dhaka friendship general hospital,meradia,banasree","ADABAR POLICE STATION,RING RD,ADABOR",12.58,55.2,Prime,
10:48:00 AM,12/25/2024,756,840,10,,,0,,84,0,94,"quantumn shams garden,sector 14,uttara","ENAM MEDICAL COLLEGE AND HOSPITAL,THANA RD 1340",21.27,77.4,Plus,Uttara
4:00:00 PM,12/21/2024,504.9,561,10,,,70,,56.4,3.9,0,"valentine castle,h 53,rd 23,gulshan 1","THE CUISINE HUB,MIRPUR CANTONMENT",11.94,45.5,Prime,Gulshan
7:27:00 PM,12/21/2024,636.3,589.17,5,,,100,117.83,70.7,24.3,0,"arc studio,katabon,new market","ICON EVENT MANAGEMENT & WEDDING PLANNER,SECTION 13,MIRPUR",11.9,68.4,Plus,
10:32:00 PM,12/21/2024,579.6,585.45,10,,,70,58.55,64.6,0,4.4,sonargaon hotel,"RD 2,BLOCK B,MIRPUR 12",13.13,45.4,Prime,
1:30:00 PM,12/22/2024,1037.7,1153,10,,,0,,115.3,0,125.3,"national institute of neurosciences hospital,shahid shahabuddin rd,agargaon","HAZI STORE,DHAKA CHITTAGONG HIGHWAY,BANDAR,NARAYANGANJ,1361",26.29,92.4,Prime,Agargaon
5:17:00 PM,12/20/2024,929.7,1033,10,,,0,,103.3,0,113.3,upazila rd.1340,"MOGBAZAR MOR JAME MASJID,NAYATOLA RD,MOGBAZAR",22.62,67.2,Prime,
5:44:00 AM,12/27/2024,377.1,399.05,10,,,70,19.95,41.9,18.1,0,"ekota bhaban notun building , poshchim , dhanmondi","KAMALAPUR RAILWAY STATION , KAMALAPUR",8.31,22.2,Prime,Dhanmondi
9:29:00 PM,12/20/2024,306,309.09,10,,,70,30.91,34,26,0,"magnolia point,house 7/1,poribagh road number 2,shahbagh,ramna","BEING HUMAN BANGLADESH  DHANMONDI STORE,BLOCK C,LALMATIA",4.21,23.1,Prime,
9:57:00 PM,12/20/2024,353.7,357.27,10,,,70,35.73,39.3,20.7,0,"bar b q tonite,27(old),dhanmondi","ROSEBERRY,H 159,DOCTOR GOLI.MOGBAZAR",6.14,27.3,Prime,Dhanmondi
7:01:00 AM,12/27/2024,337.5,357.14,10,,,70,17.86,37.5,22.5,0,"green eden , 60 , road 12a , dhanmondi r/a","MAYER BADHON BIRIYANI HOUSE , BLOCK D , MIRPUR 1",7.21,18,Prime,
4:53:00 AM,12/27/2024,591.3,625.71,10,,,70,31.29,65.7,0,5.7,"terminal 2 , hazrat shahjalal international airport",MITALI ROAD JAME MASHJID,20.01,39.2,Prime,
2:39:00 PM,12/21/2024,491.54,546.16,5,,,70,,54.61,10.38,0,"waffle time,sector 3,uttara","GULSHAN 1 DNCC MARKET,GULSHAN 1,GULSHAN",13.93,57,Plus,Uttara
1:03:00 AM,12/27/2024,477.9,531,10,,,70,,53.1,6.9,0,"city bank ltd , new airport rd","SEVEN ELEVEN , NOYATOLA ROAD , WIRELESS , MOGBAZAR",16.26,30.8,Prime,Biman Bandar
4:24:00 PM,12/17/2024,643.09,714.54,10,,,70,,71.46,0,11.45,"iris nurjahan,104,kakrail road,dokkhin shajahapur,paltan","JAMUNA FUTURE PARK ENTRY WAY,PROGATI SHARANI,BASUNDHARA",12.58,86.4,Prime,Paltan
5:22:00 PM,12/24/2024,540,600,10,,,0,,60,0,70,"sabuj bangla online , shyampur , jurain","SHAMSUL HAQUE KHAN SCHOOL & COLLEGE PARA DOGAR , DEMRA",7.27,52.5,Prime,
6:17:00 PM,12/17/2024,625.5,695,5,,,100,,69.5,25.5,0,"ucb express,jamuna future park,kuril","EIDGAH MATH,TAJMAHAL RD,MOHAMMADPUR",11.49,86.4,Plus,Kuril
10:46:00 PM,12/27/2024,434.32,459.6,10,,,70,22.98,48.26,11.74,0,"fabrilife , muktobangla shopping complex , mirpur 1","RAZIA TOWER , SHAHID MINAR RD , SOUTH KALLYANPUR , KALLAYANPUR",12.61,4.7,Plus,
9:37:00 AM,12/28/2024,223.2,248,10,,,64.5,,24.8,29.7,0,"h 22/b , gazi golam dastagir rd , arambag",SAYEDABAD BUS STAND,2.75,19.6,Prime,
7:01:00 PM,12/18/2024,492.3,547,10,,,70,,54.7,5.3,0,"digilab medical service ltd 2,road 6,section 6","LADIES CLUB AUDITORIUM,EASKATON GARDEN RD,OLD ESKATON",8.93,60.6,Prime,
7:17:00 PM,12/19/2024,480.6,485.45,5,,,100,48.55,53.4,41.6,0,"chandra amin,529,block f road 17,basundhara r/a","RD 33,SECTOR 7,UTTARA",9.07,56.3,Plus,Bashundhara
8:55:00 PM,12/26/2024,273.6,288,10,,,70,,14.4,45.6,0,"paribagh m,asjid , motaleb tower",ANWAR KHAN MODERN MEDICAL COLLEGE RD 7 . DHANMONDI,2.49,23.2,Prime,
8:23:00 PM,12/14/2024,783,790.91,5,,,70,79.09,87,0,22,"22/9,block b,mirpur road,dhanmondi r/a,shyamoli","SHWAPNO,MODHUMITA RPAD ,TONGI SECTOR 9,UTTARA",19.12,67.8,Prime,
9:24:00 PM,12/26/2024,465.5,490,10,,,70,,24.5,35.5,0,"atcl , mirpur rd , dhanmondi","396/2, SENPARA ROAD , SENPARA PARBATA , PURBA KAZIPARA",10.76,40.4,Prime,Dhanmondi
8:35:00 AM,12/15/2024,622.65,597.27,5,,31.35,70,59.73,65.7,30.65,0,"shaheed monsur ali medical college hospital,road 108,sector 11,uttara","SHANTA WESTERN TOWER,TEJGAON LINK ED",15.44,56,Prime,Uttara
9:24:00 AM,12/26/2024,345.8,316.52,10,,,70,47.48,18.2,41.8,0,"h 31, rd 21 , telipara khilgaon",SHEIKH HASINA NATIONAL INTITUTE OF  BURN & PLASTIC SURGERY,4.72,24.1,Prime,
4:56:00 PM,12/16/2024,612,680,10,,,0,,68,78,0,"tam industries,khapara rd,rustampur","GULSHAN CENTRAL MASJID(AZAD MASJID)3,ROAD 36,GULSHAN 2,GULSHAN 2",18.16,55.5,Plus,
5:56:00 PM,12/28/2024,242.25,255,10,,,66.25,,12.75,43.5,0,shahjalal international airport domestic terminal,"HOTEL BLUE CASTLE SECTOR 1 , UTTARA",2.32,20.6,Prime,
12:33:00 PM,12/17/2024,1201.5,1335,10,,,0,,133.5,0,143.5,"270,shantibagh,malibaghg","BAIDYER BAZAR,SONARGAON,NARAYANGANJ",32.11,108,Plus,Malibagh
8:51:00 AM,12/28/2024,276.3,266.96,10,,,70,40.04,30.7,29.3,0,"anamica khondokar villa , h 271 , tiltola rd , taltola, khilgaon","HIRAJHIL HOTEL , H 22 , TOYENBEE RD , MOTIJHEEL",4.19,21,Prime,Khilgaon
7:48:00 PM,12/12/2024,702.9,710,5,,,70,71,78.1,0,13.1,"kitchen world lrd,paribagh,shahbagh","MEDRX LIFE SCIENCE LTD,RD 30,MIRPUR DOHS",14.08,73.8,Prime,
9:48:00 PM,12/12/2024,457.31,429.09,5,,32.51,70,42.91,47.2,50.31,0,"bijoy library,kalsi road,section 11","PUBALI BANK LIMITED,ROAD 5,SECTOR 1,UTTARA",10.18,35.1,Prime,
4:19:00 PM,12/24/2024,487.8,451.67,5,,,144.7,90.33,54.2,85.5,0,"shikder ambulance service , easkaton garden road , ramna","FAISAL PHARMACY , SHYAMPUR , JURAIN",9.95,26.5,Plus,
7:49:00 PM,12/27/2024,459,510,10,,,70,,51,9,0,"masum enterprise , south muhsendi rd , narinda","KRISHIBID INSTITUTION BANGLADESH , KHAMARBARI RD , FARMGATE",8.75,42,Prime,
10:22:00 PM,12/26/2024,261.36,275.12,10,,,70,,13.75,46.24,0,"internet service provider , international connection , tolarbag , mirpur 1","ROJOB ALI MARKET , GABTALI , MIRPUR",1.65,9.7,Prime,
10:55:00 AM,12/26/2024,437,460,10,,,94,,23,61,0,"class bricks & ceramics limited gulshan 2 , gulshan","NOBODOY  BAZAR , NOBODOY MAIN RD , NOBODOY SPCIETY , MOHAMMADPUR",10.1,40.1,Prime,Gulshan
4:02:00 PM,12/24/2024,251.1,279,10,,,70,,27.9,32.1,0,"twist of taste rd 4, mohanagar housing projrct , rampura","PAN PACIFIC SONARGAON HOTEL , KAZI NAZRUL ISLAM AVE , BANGLAMOTOR , SHAHBAG",3.13,15,Prime,
3:16:00 PM,12/12/2024,311.4,346,5,,,0,,34.6,0,39.6,"harvest,218/3/a,bnp bazar,agargaon panir tank","KOLABAGAN BUS STOP,GREEN ROAD,DHANMONDI",6,25.5,Prime,
6:56:00 PM,12/12/2024,328.5,317.39,5,,,70,47.61,36.5,28.5,0,"muktijoddha road,wireless,paltan",DHAKA CLUB LIMITED,2.258,30.7,Prime,Paltan
10:14:00 PM,12/6/2024,340.2,378,2,,,38,,37.8,0,1.8,united hospital,"DREAM TOWER,H 72,SIDDHESHWARI RD,SIDDHESHWARI",10.53,32,Plus,
12:51:00 PM,12/12/2024,381.6,385.45,5,,,70,38.55,42.4,22.6,0,"h 683/a,sipahibag rd,khilgaon","ANWAR KHAN MODERN MEDICAL COLLEGEE HOSPITAL,H 17,MIRPUR RD,DHANMONDI",6.12,48.8,Prime,Khilgaon
8:17:00 PM,12/6/2024,402.3,447,2,,,44.9,,44.7,0,1.8,"rd 4,block g,mirpur 11","REGIONAL PASSPORT OFFICE,UTTARA,PLOT 5,RD 4,SECTOR 12,UTTARA",10.55,52.3,Plus,
4:02:00 PM,12/10/2024,417.6,464,5,,,0,,46.4,0,51.4,"sheba.xyz house454,road 31,mohakhali dohs,ohakhali","H 327,RD 3,BLOCK F,BASHUNDHARA R/A",10.02,47.1,Prime,
2:08:00 PM,12/12/2024,436.5,485,5,,,70,,48.5,16.5,0,"square hospital,indira road,raza bazar",KAZIPARA BUS STAND,8.6,38.2,Prime,
4:13:00 PM,12/12/2024,436.5,485,5,,,70,,48.5,16.5,0,"build raw,residential area,dhanmondi","BUET GRADUATES CLUB LTD,BLOCK I,BANANI",8.12,42.2,Prime,Dhanmondi
5:23:00 PM,12/12/2024,448.2,452.73,2,,,100,45.27,49.8,48.2,0,"peyala cafe,kemal ataturk avenue,banani","ESKATON FANTASIA,H 122,123,NEW EASKATON RD,NEW ESKATON",7.22,52.5,Plus,Banani
1:03:00 PM,12/14/2024,476.1,529,5,,,70,,52.9,12.1,0,"us it academy,green road,dhanmondi",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,13.91,43.3,Prime,Dhanmondi
2:35:00 PM,12/10/2024,577.8,642,5,,,70,,64.2,0.8,0,"fuji color lab & stuido,sector11,uttara","DEBONAIR GROUP CORPORATE OFFICE,MOHAKHALI DOHS",16.45,64.2,Prime,Uttara
11:18:00 AM,12/14/2024,639,676.19,5,,,70,33.81,71,0,6,"house 11,road 14,sector 06,uttara","MULTIPLAN CENTER,NEW ELEPHANT ROAD,DHANMONDI",17.95,66.6,Prime,Uttara
11:17:00 AM,12/6/2024,657,695.24,5,,,70,34.76,73,0,8,"bikrampur mistanno bhandar,sector 5,uttara","MULTIPLAN CENTER,NEW ELEPHANT ROAD,DHANMONDI",20.56,57.7,Prime,Uttara
11:15:00 AM,12/12/2024,676.8,716.19,5,,,70,35.81,75.2,0,10.2,"house 73,road 17,sector 14,uttara","ABUL HOTEL,CHOWDHURYPARA,MALIBAGH",16.55,86.4,Prime,Uttara
5:09:00 PM,12/10/2024,988.2,1098,2,,,0,,109.8,111.8,0,"business point,block i,bashundhara r/a","SAVAR UPAZILA MODEL MASJID,THANA ROAD,SAVAR",29.04,104.4,Plus,Bashundhara R/A
10:16:00 AM,12/26/2024,187.2,208,5,,,21.3,,20.8,0,4.5,cheese please,KALLYANPUR BUS STAND,3.72,18.7,Plus,
7:13:00 PM,12/27/2024,198.9,200.91,5,,,33.9,20.09,22.1,6.8,0,"fanrasium,gulshan avenue,gulshan 2,gulshna","RD 11,HOUSE 76,NEW ARONG,BANANI,DHAKA",2.03,18.7,Plus,
3:14:00 PM,12/27/2024,261,263.64,10,,,70,26.36,29,31,0,"little champ international school,h 117,lake circus,kalabagan","BATA,ROAD 27(NEW 16),DHANMONDI R/A",2,14,Prime,Kalabagan
1:04:00 PM,12/27/2024,265.5,268.18,5,,,60,26.82,29.5,25.5,0,"house 50,road 3a,residential area,dhanmondi","B A ASSOCIATES (RI-567),SHANTINAGAR,KAKRAIL",5.07,24,Plus,Dhanmondi
