Request time,Request Date,Trip Earnings,Fare,Safety Coverage Fee,Waiting Fee,Pickup Bonus,Discount,Surge,Pathao Net Commission,Pathao will Pay,You will Pay,Pickup Point,Destination Point,Distance,Duration,Trip Type,Unnamed: 0,Pickup Area
4:32:00 PM,12/30/2024,403.2,448,10,,,70,,44.8,15.2,0,"NORTH END COFEE ROASTERS EVERCARE HOSPITAL,BLOCK E,BASUNDHARA R/A","HOUSE 38,ROAD 15,SECTOR 14,UTTARA",10.45,39.3,Prime,5667.0,Bashundhara
9:15:00 AM,12/29/2024,198,220,22,,,57.5,,22,25.5,0,"51/A , MASTER PARA ROAD , SENPARA PARBATA , BOROBAGH","SONY CINEMA HALL CIRCLE , MAIN RD , MIRPUR 1",1.38,11.2,Prime,,
7:12:00 PM,12/28/2024,534.6,565.71,10,,,70,28.29,59.4,0.6,0,"HOUSE 325,RD 3,BLOCK F,BASUNDHARA","TOKYO SQUARE,MOHAMMADIA HOUSING SOCIETY,MOHAMMADPUR",13.83,55.1,Prime,,
7:45:00 PM,12/28/2024,352.8,373.33,10,,,80.4,18.67,39.2,31.2,0,"GOFOOD HEAD OFFICE BANGLADESH , BLOCK F , BANANI","SELIM KABAB GHAR , SALIMULLAH ROAD, MOHAMMADPUR",6.2,31.5,Prime,5670.0,Banani
8:28:00 PM,12/28/2024,475.2,502.86,10,,,70,25.14,52.8,7.2,0,"DHAKA CENTRAL INTERNATIONAL MEDICAL,COLLEGE & HOSPITAL (BUILDING 02),SHYAOMOLI,MOHAMMADPUR","PALLABI POLICE STATION,MIRPUR DHAKA 1216",11.58,48.7,Prime,5671.0,Mohammadpur
8:42:00 PM,12/28/2024,260.1,275.24,10,,,70,13.76,28.9,31.1,0,"LAILA MOHOL , 26/10 , BLOCK D , SHER SHAH SURI ROAD , MOHAMMADPUR","BANGLADESH SPECIALIZED HOSPITAL , MIRPUR RD , SHYAMOLI",2.44,17,Prime,5672.0,Mohammadpur
11:15:00 PM,12/28/2024,273.6,289.52,10,,,70,14.48,30.4,29.6,0,"ASIRBATH,2,MIRPUR 2,BLOCK F,ROAD 3,SECTION 2","PAIKPARA TRAFFIC POLICE BOX,MIRPUR 1",2.62,130,Prime,5673.0,Mirpur
10:16:00 AM,12/29/2024,267.3,270,5,,,45.3,27,29.7,10.6,0,"RD 13 , RUPNAGAR , PALLABI","CENTRE FOR THE  REHABILITATION OF THE PARALYSED (CRP) , SECTION 13 , MIRPUR",5.62,31,Plus,5674.0,Pallabi
11:38:00 PM,12/28/2024,268.2,283.81,10,,,70,14.19,29.8,30.2,0,"STAR HOTEL,DARUS SALAM,KALLYANPUR",BIJOY RAKEEN CITY,5.27,23,Prime,,
9:28:00 PM,12/28/2024,481.5,535,5,,,50,,53.5,0,8.5,"NATIONAL INSTITUTE OF CARDIOVASCULAR DISEASES , MIRPUR ROAD , TALTOLA , SHYAMOLI","KAWLA RAILGATE BUS STATION , CAAB COLONY",17.74,40.4,Plus,,
4:44:00 PM,12/30/2024,510,545.45,10,,,70,54.55,90,0,30,"THE HUB ROOFTOP RESTAURANT,EIDGAH MATT,SONY HALL,MIRPUR 1","ALEYA EMBROIDERY,DHOUR MAIN RD,UTTARA",13.99,47.9,Prime,,
12:58:00 PM,12/29/2024,246.6,274,5,,,41.85,,27.4,9.45,0,"4, BLOCK C , TAJMAHAL ROAD , MOHAMMADPUR","IFIC BANK ATM , H 17 , RD 6 , DHANMONDI",5.01,27,Plus,5679.0,Mohammadpur
2:56:00 PM,12/28/2024,311.4,314.55,10,,,70,31.45,34.6,25.4,0,BIVAGIO UPO PORICHALOKER KARJALOY,"NATIONAL INSTITUTE OF NEURO SCIENCE & HOSPITAL,60 FEET ROAD,MUKTI HOUSING,PASCHIM AGARGAON",6.55,24,Prime,,
2:02:00 PM,12/28/2024,455.4,486,40,20.0,,70,,50.6,9.4,0,"HOUSE 8 , ROAD 2 , PRIYANKA CITY , UTTARA","SHAHID MOAZZAM HALL , RD 4 , DHAMALKOT , DHAKA CANTONMENT",11.64,39,Prime,5681.0,Uttara
4:21:00 PM,12/28/2024,436.5,421.74,5,,,110,63.26,48.5,56.5,0,"ASIAN DEVELOPEMENT BANK,SHYAMOLI RD,AGARGAON","RD 4,PALLABI EXTENSION,PALLABI",8.94,40.6,Plus,5682.0,Agargaon
7:58:00 PM,12/28/2024,322.2,358,5,,,72.6,,35.9,31.8,0,"HOUSE 921, ROAD 13 /A , AVENUE 3 , MIRPUR DOHS","BICC PARKING , BANGABANDHU INTERNATIONAL CONFERENCE CENTER (BICC) , SHER - E - BANGLA NAGAR",8.58,50.8,Plus,5683.0,Mirpur
4:31:00 PM,12/28/2024,310.5,313.64,5,,,87.5,31.36,34.5,48,0,"UTTORON , KACHUKHET , DHAKA CANTONMENT","NAGORIK TELEVISION , NIKUNJA 2",7.1,24,Plus,,
5:10:00 PM,12/28/2024,416.7,463,10,,,70,,46.3,13.7,0,"BILLAL FASHION HOUSE , 12 , ROAD 3 , NIKUNJA 2","AIKO DENTAL & IMPLANT CENTER , H 155 , RD 13B , BANANI",9.22,36.6,Prime,5685.0,Nikunja
8:54:00 PM,12/28/2024,311.4,329.52,10,,,70,16.48,34.6,25.4,0,"HYPERION MELODY , H 13C/5C , BABAR RD , MOHAMMADPUR","KFC , ROAD 3 , GULSHAN 1 , GULSHAN",7.28,23.8,Prime,5686.0,Mohammadpur
6:16:00 PM,12/28/2024,260.1,289,5,,,29.4,,28.9,0,4.5,"ANZARA , BLOCK F , BANANI","BLOCK F , BASUNDHARA R/A",8.53,22.2,Plus,5687.0,Banani
9:32:00 PM,12/28/2024,293.4,326,5,,,49.65,,32.6,12.05,0,"GULSHAN SHOOTING CLUB , GULSHAN 1","SHANTINAGAR RD , SHANTI NAGAR",7.58,34.8,Plus,5688.0,Gulshan
9:15:00 AM,12/28/2024,262.8,278.1,10,,,70,13.9,29.2,30.8,0,"QUANTUM MAPLE GARDEN , SECTOR 11, UTTARA","SHIP INTERNATIONAL HOSPITAL , BHATULIYA , TURAG",3.11,14.7,Prime,5689.0,Uttara
5:01:00 PM,12/28/2024,635.55,608.18,5,,,65,60.82,33.45,26.55,0,"TRANSPARENT CORPORATION , BLOCK A , MIRPUR 12","KAZI BARI , H 167 , RD 19 , SOUTH BANASHREE PROJECT , RAMPURA",16.85,66,Plus,,
10:18:00 PM,12/28/2024,274.5,305,10,,,70,,30.5,29.5,0,"SUVO INTERNMATIONAL TRADE & TRAVELS , NAYA PALTAN","DHANMONDI 32 BRIDGE , DHAnmondi",6.09,24.2,Prime,,
9:12:00 PM,12/30/2024,481.95,540,10,,,70,27,85.05,0,25.05,"KB UNTERNATIONAL , TOPKHANA ROAD , FAKIRAPOOL , PALTAN","LALKUTHI BORO JAME MASJID , MAZAR RD , DARUS SALAM",10.65,48.2,Prime,5692.0,Paltan
6:01:00 PM,12/29/2024,592.8,624,10,,,100,,31.2,58.8,0,"HBR TOUR & TRAVELS , H 66 , KAZI NAZRUL ISLAM AVE , EAST TEJTURIPARA","MIRPUR  DOHS , AVENUE 3 , ROAD NO 8 , HOUSE NO 578",13.04,56.7,Prime,,
8:59:00 PM,12/30/2024,388.45,435.24,10,,,0,24.76,68.55,0,78.55,"Z/2, BLOCK D, SALIMULLAH ROAD , MOHAMMADPUR",KAZIPARA BUS STAND,6.94,44,Prime,5694.0,Mohammadpur
11:18:00 PM,12/29/2024,418.2,468.57,10,,,70,23.43,73.8,0,13.8,"DR. HAMID AND ASSOCIATES , BLOCK G , BANANI","BAILY RD , RAMNA",6.92,27.9,Prime,5695.0,Banani
8:36:00 PM,12/29/2024,389.5,410,5,,,62.25,,20.5,36.75,0,"NAM VILLAGE APARTMENT , BLOCK L , BANANI","MAXELL KAISAREE FLATS , RESIDENTIAL AREA , DHANMONDI",6.81,50.6,Plus,5696.0,Banani
2:42:00 PM,12/30/2024,789.3,877,10,,,0,,87.7,0,97.7,"TEXTILE MILLS JAM MASJID , TONGI KALIGANJ HIGHWAY , WEST ARICHPUR , MOINARTEK","TCB BHABAN , KAWRAN BAZAR FDC RD , KAWRAN BAZAR",21.79,52.4,Plus,,
6:31:00 PM,12/28/2024,645.59,587.83,10,,37.19,70,88.17,67.6,29.59,0,"DAKKHO , MALIBAGH RAIL GATE , MALIBAGH","OSMANI HALL , BRINDABON RD , MIRPUR DOHS",15.64,52,Prime,5698.0,Malibagh
11:25:00 PM,12/28/2024,503.1,513.33,10,20.0,,70,25.67,55.9,4.1,0,"H 275/2, SIPAHIBAG RD , KHILGAON","HAJI MASJID -E- BAITUL HARAM ( JAMTOLA MASJID) , SHEWRAPARA , MIRPUR",11.53,39.9,Prime,5699.0,Khilgaon
6:16:00 PM,12/28/2024,373.5,377.27,5,,,63,37.73,41.5,16.5,0,"TOUR DE CYCLIST,MILK VITA RD,MIRPUR 6","TENEMENT 9,H 301/A,BASHUNDHARA RD,BLOCK E,BASHUNDHARA R/A",10.23,32.6,Plus,,
8:21:00 PM,12/29/2024,311.4,329.52,10,,,70,16.48,34.6,25.4,0,"50,ROAD 2,BLOCK C,BASHUNDHARA RA","SAGORIKA MULTIPURPOSE HALL,ARMY STADIUM,BANANI",5.29,37,Prime,,
6:35:00 PM,12/30/2024,246.5,290,10,,,70,,43.5,16.5,0,AIRPORT RAIL STATION,"INTERNATIONAL TERMINAL , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT",3.36,20.4,Prime,,
7:38:00 AM,12/29/2024,572.9,674,10,,,70,,101.1,0,41.1,"HOUSE 10,ROAD 3,SECTOR 10,UTTARA","PSC CONVENTION HALL,MIRPUR 14 MAIN RD",18.09,65.4,Prime,5712.0,Uttara
5:22:00 PM,12/28/2024,393.3,437,10,,,67.05,,43.7,13.35,0,"CHALAPS HEAVEN , ADABAR , MOHAMMADPUR","SHAYESTA MONJIL , 619, SHANTIBAGH RD , DOKKHIN SHAHJAHANPUR",10.99,47.4,Prime,5713.0,Mohammadpur
2:19:00 PM,12/29/2024,1268.2,1492,10,,,0,,223.8,0,233.8,"MISSION PARA JAME MASJID,NORTH CHASHARA,NARAYANGANJ SADAR,NARAYANGANJ,1400","D BLOCK 7 NO ROAD,BLOCK D,BASUNDHARA R/A",32.71,132.6,Prime,,
1:25:00 PM,12/30/2024,1186.6,1376,10,20.0,,0,,209.4,0,219.4,"BOITHOKKHANA,SECTOR 11,UTTARA","HAZRATPUR,KERANIGONJ,DHAKA",31.22,66,Prime,5715.0,Uttara
11:14:00 PM,12/30/2024,135,150,5,,,0,,15,0,20,"ANISHA - AMBULANCE SERVICE 24 HOURS , KALLYANPUR , TECHNICAL MOR","HOUSE 1357 , RUNWAY ROAD , EAST SHEWRAPARA , MIRPUR",0,0.3,Plus,,
9:26:00 PM,12/30/2024,193.5,215,5,,,0,,21.5,0,26.5,DHANMONDI 32 BUS STOP,LAL FOKIRER MAZAR,1.34,14.9,Plus,,
8:37:00 PM,12/30/2024,319.5,335,5,20.0,,72,,35.5,31.5,0,"RD 32,MOHAKHALI DOHS","SHELTECH,24/A,ROAD 11,DHANMONDI R/A",7.71,27.4,Plus,,
8:04:00 PM,12/30/2024,285.3,317,5,,,32.2,,31.7,0,4.5,"JATRA BIROTI,HOUSE 63,ROAD 17/A.BLOCK E,BANANI","RD 19/C,MOHAKHALI DOHS",4.81,36.8,Plus,5721.0,Banani
5:59:00 PM,12/30/2024,321,325.14,10,20.0,,70,32.51,56.65,3.35,0,"BRAC INSTITUTE OF EDUCATION DEVELOPEMENT,RD 2,NIKETON","LAB AID GULSHAN,H 13/A,KAMAL ATATURK AVENUE,GULSHAN 2",2.91,31.3,Prime,5722.0,Niketon
10:41:00 PM,12/30/2024,373.35,374.29,10,,,70,18.71,19.65,40.35,0,"AGARGAON PHARMACY , MIRPUR ROAD , SOHRAWARDI MEDICAL COLLEGE & HOSPITAL , SHER  E BANGLA NAGAR","RUPAYAN LOTUS APARTMENT , SEGUNBAGICHA ROAD , RAMNA 1000",8.21,31.5,Prime,,
5:50:00 AM,12/29/2024,398.2,377.14,10,,41.8,70,18.86,39.6,62.2,0,"BEAUTY HOUSE , 421 & 422, ROAD NOI, 14 , BASHUNDHARA R/A","GROUP DIFFUSION LTD , SECTOR 14 , UTTARA",10.43,17.1,Prime,5724.0,Bashundhara R/A
9:09:00 AM,12/29/2024,668.33,613.91,10,,32.93,100,92.09,70.6,52.33,0,"PROYOJON.COM SHOP, ENAYETGANJ LANE , HAZARIBAGH",EVERCARE HOSPITAL DHAKA,17.57,70.8,Prime,,
2:28:00 PM,12/31/2024,328.7,329.52,10,,,70,16.48,17.3,42.7,0,"STHAPOTTO BHABAN , M I S T , MIRPUR CANTONMENT",MIST OFFICERS MESS,6.76,27,Prime,,
3:34:00 PM,12/30/2024,711,790,10,,,70,,79,0,19,"M V SONAR TORI 2, SADARGHAT LAUNCH TERMINAL","RD 8 , SECTOR 11, UTTARA",24.59,89.4,Prime,,
6:08:00 PM,12/30/2024,754.3,721.82,5,,,150,72.18,39.7,105.3,0,"POPULAR DIAGONSTIC CENTRE LTD ( UTTARAB GARIB -E- NEWAZ BRANVH ), SECTOR 13","MAA, H 195/2/G , SHANTIBAG RD , SHANTIBAG",17.13,109.2,Plus,5728.0,Uttara
8:26:00 AM,12/31/2024,369.55,338.26,5,,,0,,19.45,0,24.45,"basic haque tower, h 580 , rd 7 , adabor","hotel sarina dhaka , kemal atatruk avenue , banani",9.68,30.2,Plus,,
7:58:00 PM,12/29/2024,549,590,10,20.0,,0,,61,0,71,"SUNRISE CONFDERACY AND GIFT SHOP , SARULIA , DEMRA","BANGABANDHU SHEIKH MOJIB MEDICAL UNIVERSITY , PG HOSPITAL , BLOCK C , HABIBULLAH RD , SHAHBAG",14.27,51.3,Prime,,
8:00:00 PM,12/30/2024,634.6,668,10,,,70,,33.4,26,0,"H 275/C , PABNA COLONY RD , PABNA COLONYH RD , MALIBAGH","BEYOND BUFFET MIRPUR , SECTION 1",11.96,75.6,Prime,5731.0,Malibagh
8:56:00 PM,12/30/2024,344.7,364.76,10,,,70,18.24,38.3,21.7,0,"BAITUL JANNAT JAAME MASJID , KATHALBAGAN , GREEN ROAD","GALAXY ABASH , D 53 , RD 3 , MOHANAGAR HOUSING PROJECT , RAMPURA",5.69,30.2,Prime,,
9:39:00 AM,12/31/2024,328.7,329.52,10,,,71.2,16.48,17.3,43.9,0,"41 , ROAD 1/A, BANNAI DOHS , BANANI","MIRPUR 1 FOOTOVER BRIDGE , SHAH ALI BAG , MIRPUR 1",6.23,31,Prime,5733.0,Banani
5:21:00 PM,12/31/2024,298.8,332,10,,,70,,33.2,26.8,0,"RD 2C , BLOCK C , BASUNDHARA R/A",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,5.51,22.7,Prime,5734.0,Bashundhara
6:13:00 PM,12/31/2024,341.1,379,10,,,0,,37.9,0,47.9,"HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , TERMINAL 2 , AIRPORT ROAD , NEW AIRPORT ROAD , KURMITOLA , SECTOR 2","SECTOR 13 PARK , UTTARA",5.23,37,Prime,4687.0,Purbachal
11:08:00 AM,12/31/2024,205.2,196.36,10,,,0,19.64,10.8,0,20.8,"GREECO ENVIROMENT SOLUTION , RAINKHOLA , MIRPUR 11","AAUNIA PALACE , 16, SECTION 2",1.1,12.9,Prime,,
4:14:00 PM,12/29/2024,355.5,326.09,5,20.0,,40,48.91,39.5,0,4.5,"ACI AGROLINK LIMITED , AGB COLONY , MOTIJHEEL","KHAN PALACE , H 23 , RD 7 , SOUTH BANASHREE PROJECT , RAMPURA",6.42,35.6,Plus,5740.0,Motijheel
9:41:00 PM,12/26/2024,"1,296.90",1441,10,,,0,,144.1,0,154.1,"WORD NO-98 ( BISHRAM AREA ) , BIMAN BANDOR , DHAKA","MUKTARPUR BRIDGE , MUNSHIGANJ ,1500",39.99,105.6,Plus,,
8:46:00 PM,12/29/2024,582.21,598,10,,44.01,70,,59.8,44.21,0,"1 , NOOR BOX LANE , NOORBAGH , BABU BAZAR","INTERNATIONAL CONVENTION CITY BASHUNDHARA ( ICCB ) , PURBACHAL EXPRESS HIGHWAY ,DHAKA BANGLADESH",15.86,50.8,Prime,,
2:36:00 PM,12/29/2024,414,418.18,10,,,0,41.82,46,0,56,"116/4, MOSTOFA ROAD , TEJGAON","KAMALAPUR RAILWAY STATION , KAMALAPUR",7.64,48.8,Prime,,
9:10:00 PM,12/30/2024,294.3,292.38,10,20.0,,70,14.62,32.7,27.3,0,"AZAD BHABAN , ELEPHANT ROAD , NEW MARKET","MOHIT CASTLE , 23 , ROAD 13/A , DHANMONDI",3.27,14.5,Prime,,
8:34:00 AM,12/31/2024,494.4,537.39,10,,,100,80.61,123.6,0,33.6,"SIRAJ TEA STALL , DHAKA MEDICAL COLLEGE , SHAHBAGH","CMH CENTEEN , CMH DHAKA , DHAKA CANTONMENT",12.44,54.1,Prime,,
6:03:00 AM,12/31/2024,295.41,306.67,10,,37.81,70,15.33,64.4,33.41,0,"H KA /122, NURANI MASJID RD , JOAR SHAHARA",SHAHJALAL INTERNATIONAL AIRPORT DOMESTIC TERMINAL,6.37,23,Prime,,
3:40:00 PM,12/31/2024,429.3,454.29,10,,,70,22.71,47.7,12.3,0,"NISHORGO , BLOCK I , BNASHUNDHARA R/A",AIRPORT RAIL STATION,10.95,38,Prime,,
2:08:00 PM,12/29/2024,382.5,386.36,10,,,70,38.64,42.5,17.5,0,"9 10 , AVENUE 1 , SECTION 2","SQUARE HOSPITAL LTD , PANTHAPATH RD , KALABAGAN",8.52,33,Prime,5748.0,Mirpur
12:35:00 PM,12/29/2024,279,295.24,10,,,70,14.76,31,29,0,"BANGLADESH SPECIALIZES HOSPITAL, SHYAMOLI , MOHAMMADPUR","HOSAM HERITAGE , 12A , BLOCK B C SERVICE ROAD , SECTION 2",4.32,18.9,Prime,5749.0,Mohammadpur
12:17:00 PM,12/31/2024,288.8,304,5,,,46.35,,15.2,26.15,0,"HAQUE NILOY , RUPNAGAR RESIDENTIAL AREA , MIRPUR","DHAKA BOAT CLUB LIMITED , MIRPUR RD , BIRULIA , SAVAR",7.17,30.9,Plus,5750.0,Mirpur
6:42:00 PM,12/29/2024,456.3,482.86,10,,,100,24.14,50.7,39.3,0,"PATHAO HQ , CWN ( A ) 3A , ROAD 49 , GULSHAN 2","MALOBIKE , 43/O/1, RAJA BAZAR INDIRA ROAD , DHANMONDI",7.04,56.6,Prime,,
6:09:00 PM,12/29/2024,353.7,393,5,,,129.35,,39.3,85.05,0,"OITIJJO , 16 , ROAD 20 , NIKUNJA 2","RD 65 , GULSHAN 2",8.73,46.8,Plus,5752.0,Nikunja
5:15:00 PM,12/29/2024,530.1,589,10,,,70,,58.9,1.1,0,"MEHER MANSION , H 4 , RAMPURA BANASHREE RD , BLOCK E , BANASHREE",NITOL NILOY TOWER NIKUNJO 2,10.75,61.8,Prime,,
11:10:00 AM,12/29/2024,227.05,227.623,10,,,62.25,11.38,11.95,40.3,0,"PIZZA IN , SECTOR 3 , UTTARA","CHINA BANGLADESH  BUSINESS SERVICE , SECTOR 3 , UTTARA",1.27,13.9,Prime,5754.0,Uttara
1:17:00 PM,12/30/2024,440.1,425.22,10,,,70,63.78,48.9,11.1,0,"HOUSE 55 , ROAD 2 , BLOCK F , SECTOR 1 , AFTABNAGAR","MINISO , SOUTH BREEZE CENTER , ROAD 11 , BLOCK G , BANANI",8.22,32.9,Prime,,
12:02:00 PM,12/29/2024,413.25,395.45,5,,,66,39.55,21.75,39.25,0,"ROAD 19, SECTOR 13",ZAMUNA FUTURE PARK,10.04,39.3,Plus,5756.0,Uttara
2:07:00 PM,12/30/2024,406.04,429.67,10,,,0,21.48,45.11,0,55.12,"UPTIME TECHNOLOGIES LIMITED, KEMAL ATATURK AVENUE , BANANI","RAMPURA TV CENTER WATER PUMP , DHAKA WASA , RAMPURA BANASREE ROAD , RAMPURA BRIDGE , RAMPURA",7.19,42.3,Prime,5757.0,Banani
1:25:00 PM,12/29/2024,445.55,449,10,20.0,,70,,23.45,36.55,0,"H B-42, RD 9 , BLOCK B, BASHUNDHARA R/A","MILESTONE COLLEGE PERMANENT CAMPUS , DIABARI , UTTARA",12.47,25.2,Prime,5758.0,Bashundhara R/A
5:57:00 PM,12/30/2024,450,500,10,,,70,,50,10,0,"TOUCH & CLEAN LAUNDRY , ADARSHA NAGAR , BADDA",EVERCARE HOSPITAL DHAKA,8.48,51.7,Prime,,
7:30:00 AM,12/31/2024,330.6,331.43,10,,,70,16.57,17.4,42.6,0,"ADHUNIK HOSPITAL ROAD, SECTION 12","S. R TRAVEL (PVT) LTD, KALLYANPUR, DHAKA , MIRPUR",8.08,19,Prime,5760.0,Mirpur
5:15:00 PM,12/30/2024,406.34,392.6,10,,,70,58.89,45.15,14.85,0,"APON COFFEE SHOP , SHAHID BAKI SARAK , TALTOLA , KHILGAON","CHEF'S TABLE , GULSHAN 1 , GULSHAN",5.42,37.9,Prime,5761.0,Khilgaon
1:12:00 PM,12/30/2024,391.85,419.09,10,,,70,41.91,69.15,0,9.15,"ANWER KHAN MODERN HOSPITAL PHARMACY , GREEN ROAD , DHANMONDI","1/A-2 , HAZI ROAD , SECTION 2",9.44,37.1,Prime,5762.0,Dhanmondi
5:05:00 PM,12/30/2024,497.7,553,10,,,70,,55.3,4.7,0,"EMERALD , HOUSE 65 , BLOCK B , ROAD NO. 8 , BLOCK B , BASUNDHARA R/A","RD 6 , DHANMONDI",13.37,35.2,Prime,5763.0,Bashundhara
11:49:00 PM,12/30/2024,265.76,287.62,10,,,70,14.38,36.24,23.76,0,"ENA FESTOONS , H 57/A , 57/1 B , LAKE CIRCUS , KALABAGAN","EASTERN PEACE , FALE 2/904 , 30 , SHANTINAGAR PEER SAHEBER GOLI",4.73,16.4,Prime,5764.0,Kalabagan
4:54:00 PM,12/31/2024,545.4,606,5,,,90,,60.6,24.4,0,"AT MACH , CHOWDHURY PARA , MALIBAGH",PALLABI EXT. GATE 1,16.06,69,Plus,5765.0,Malibagh
3:45:00 PM,12/31/2024,470.05,463.48,5,20.0,,125,69.52,82.95,37.05,0,"RD 7 , BLOCK E , MIRPUR 1","MALIBAG BUS STOP , MALIBAGH MOR , MALIBAGH",12.15,41.4,Plus,,
11:15:00 AM,12/28/2024,360.05,360.95,10,,,70,18.05,18.95,41.05,0,"NILU AALOLY , 185, ROAD NO 5 , BLOCK D , BASHUNDHARA R/A","ALIBABA DOOR & HOME SOLUTION , SECTOR 3 , UTTARA",7.81,40,Prime,5769.0,Bashundhara R/A
9:28:00 PM,12/28/2024,321.24,338.15,5,,,34.32,,16.91,12.41,0,"RD 3/B , MOHAMMADI HOUSING LTD , MOHAMMADPUR","1/1/A , SECTION 2",7.25,38.6,Plus,5770.0,Mohammadpur
12:41:00 PM,12/28/2024,380.95,401,5,,,81.2,,20.05,56.15,0,"TANGAIL PUSHTI SWEETS, BIMANBANDAR RAILWAY","RD 29, RUPNAGAR R/A",12.18,30.2,Plus,,
3:11:00 PM,12/31/2024,242.25,247.83,5,,,72.5,37.17,42.75,24.75,0,"IDB BHABAN , BEGUM ROKEYA SHARANI , AGARGAON , DHAKA","SEL PARK , F/3 , AVENUE 2 ( LOVE ROAD ) , SECTION 2",4.63,20.4,Plus,,
5:29:00 PM,12/28/2024,379.05,380,10,,,70,19,19.95,40.05,0,"10, ROAD 3, SECTION 12","IBN SINA MEDICAL COLLEGE AND HOSPITAL , KALLYANPUR",8.16,33.7,Prime,5775.0,Mirpur
9:20:00 AM,12/29/2024,358.15,377,10,,,70,,18.85,41.15,0,"BIROTI BHABAN , 820, BEGUM ROKEYA SHARANI , WEST KAFRUL , PURBA KAZIPARA","PLANNING COMMISSION & ELECTION COMMISSION , BANIJJO MELA RD , SHER E BANGLA NAGAR",8.99,27.1,Prime,,
8:24:00 PM,12/28/2024,199.5,210,5,,,21.5,,10.5,6,0,"AFSER ALI  , 17/3/C, TOLERBAG 2 NO GATE ROAD , MUKTI HOUSING , MODDHO PAIKPARA","10, BEGUM ROKEYA SHARANI , MIRPUR 11 , 1216",4.01,29.8,Plus,,
6:52:00 PM,12/31/2024,516.6,574,10,,,70,,57.4,2.6,0,"HOUSE 09 , ROAD 02 , SECTOR 12 , UTTARA","RENAISSANCE DHAKA GULSHAN  HOTEL , GULSHAN 1 , GULSHAN",14.71,52.8,Prime,5779.0,Uttara
12:08:00 PM,12/31/2024,218.24,236.19,10,,,64.5,11.81,29.76,24.74,0,"H 17, RD 18 , BANANI","ANWAR LANDMARK MONSOON BLUE , BLOCK E, BANANI",1.52,7.1,Prime,5780.0,Banani
6:40:00 PM,12/31/2024,569.7,633,10,,,0,,63.3,0,73.3,"HERMANN GMEINER ART SCHOOL , MIRPUR 15","OFFICER'S CLUB , BAILY RD",11.24,70.2,Prime,,
11:56:00 AM,12/31/2024,215.6,233.33,10,,,63.75,11.67,29.4,24.35,0,"DESCO UTTARA -14 33/11KV SUB- STATION , SECTOR 14","UTTARA SECTOR -5, WELFARE SOCIETY",0.88,13.2,Prime,,
10:36:00 PM,12/30/2024,395.2,396.19,10,,,70,19.81,20.8,39.2,0,"QUEENS CONFECTIONERY , 24 GARIB E NEWAZ AVENUE , UTTARA 11","MIRPUR 11 METRO RAILL STATION , DHAKA",9.45,29.9,Prime,,
8:43:00 AM,12/28/2024,285,272.73,5,,,45.75,27.27,15,25.75,0,MIRPUR 12 BUS STAND,"RD 20, MOHAKHALI DOHS",7.67,23,Plus,,
5:24:00 PM,12/29/2024,411.4,484,10,,,0,,72.6,0,82.6,"RIFAT GENERAL STORE , SOUTH KAFRUL RD , SOUTH KAFRUL , KAFRUL","RAMPURA TV CENTER WATER PUMP , DHAKA WASA , RAMPURA BANASREE ROAD , RAMPURA BRIDGE , RAMPURA",9.49,40.4,Prime,,
9:49:00 AM,12/28/2024,324.5,281.82,5,,30,78.75,28.18,15.5,18.25,0,"THE BAG RESIDENCE , BANANI DOHS"," TENEMENT 2, H 301/A, RD 6 , BLOCK E, 
BASHUNDHARA R/A",7.4,23,Plus,5787.0,Banani
3:19:00 PM,12/28/2024,248.16,256.36,10,,,100,25.64,33.84,56.16,0,"SHAHJAHAN SHANTO , KORAIL , MOHAKHALI","JUSTICE SHAHABUDDIN AHMED PARK, GULSHAN 2",2.98,19.7,Prime,5788.0,Mohakhali
9:21:00 PM,12/29/2024,549.95,597.14,10,20.0,,70,29.86,97.05,0,37.05,"CROWN AUTOMOBILE SERVICE HOUSE 32 , ROAD 7 , SECTOR 11 , UTTARA","NAGAR PHARMA , BLOCK B , AFTABNAGAR",14.61,80.4,Prime,5790.0,Uttara
4:56:00 PM,1/28/2025,312.4,355,10,,,70,,42.6,17.4,0,"SOFTWARE SHELL , BLOCK K , BARIDHARA DOHS","ACS  FUTURE SCHOOL , DOHS , MIRPUR",8.21,25.6,Prime,,
7:46:00 PM,1/28/2025,275.4,278.18,5,,,46.65,27.82,30.6,11.05,0,"PARAGON MOMO KIOSK , ANANNYA COMPLEX , BARIDHARA DOHS","MAZUMDER CASTLE , H 656, 657, RD 20 , BLOCK F , BASHUNDHARA R/A",6.82,40.3,Plus,,
2:28:00 PM,12/30/2024,969,1020,10,,,0,,51,0,61,ISHANDI  SARAK,"AZIMPUR YATIMKHANA CIRCLE , AZIMPUR",26.59,61.2,Prime,,
10:10:00 PM,12/30/2024,285.95,286.67,10,,,70,14.33,15.05,44.95,0,"MR CHEF FOOD STATION , NIKUNJA 2","RD 9 , SECTOR 4 , UTTARA",4.43,16.5,Prime,5795.0,Nikunja
