,id,original_address,cleaned_address,matched_variation,latitude,longitude,provider
9943,1145,"NAISHA ENTERPRISE LIMITED , BLOCK G , BASHUNDHARA R/A","NAISHA ENTERPRISE LIMITED , BLOCK G , BASHUNDHARA R/A",BASHUNDHARA R/A,23.8166725,90.42942658076268,Nominatim
9945,1147,"WHITE PALACE CONVENTION HALL,RING ROAD,MOHAMMADPUR","WHITE PALACE CONVENTION HALL,RING ROAD,MOHAMMADPUR","WHITE PALACE CONVENTION HALL,RING ROAD,MOHAMMADPUR, Dhaka, Bangladesh",23.7740268,90.3623923,Nominatim
9946,1148,"ECONO SERVICE,BUS COUNTER,MANIKNAGAR,TT PARA","ECONO SERVICE,BUS COUNTER,MANIKNAGAR,TT PARA",MANIKNAGAR TT PARA,23.722807623164574,90.43053052577709,Nominatim
9949,1151,"BUTTER CRUST , BLOCK B , BASHUNDHARA R/A","BUTTER CRUST , BLOCK B , BASHUNDHARA R/A",BLOCK B BASHUNDHARA R/A,23.8166725,90.42942658076268,Nominatim
9950,1152,"UTTARA 10 NO,SECTOR JAME MOSQUE,ROAD 2,KOTABARI BAZAR,SECTOR 11","UTTARA 10 NO,SECTOR JAME MOSQUE,ROAD 2,KOTABARI BAZAR,SECTOR 11",KOTABARI BAZAR SECTOR 11,23.8809825,90.4072432,Nominatim
9951,1153,"BRI GREEN MEADOW , BLOCK E , BASHUNDHARA R/A","BRI GREEN MEADOW , BLOCK E , BASHUNDHARA R/A",BLOCK E BASHUNDHARA R/A,23.8166725,90.42942658076268,Nominatim
9953,1155,"new parveen restaurant , shahiod tajuddin ahmed avenue , amtoli mohakhali","new parveen restaurant , shahiod tajuddin ahmed avenue , amtoli mohakhali",amtoli mohakhali,23.7851699,90.3992744,Nominatim
9954,1156,"RD 7,EASTERN HOUSING,PALLABI 2ND PHASE","RD 7,EASTERN HOUSING,PALLABI 2ND PHASE",EASTERN HOUSING PALLABI 2ND PHASE,23.8305833,90.3507845,Nominatim
9956,1158,"BANGLADESH EYE HOSPITAL,MIRPUR,BLOCK D,MIRPUR 2","BANGLADESH EYE HOSPITAL,MIRPUR,BLOCK D,MIRPUR 2",MIRPUR BLOCK D MIRPUR 2,23.8040317,90.3576432,Nominatim
9958,1160,"H 17,RD 15,NIKUNJA 2","H 17,RD 15,NIKUNJA 2","H 17,RD 15,NIKUNJA 2",23.833544341645272,90.41657044999708,Nominatim
9960,1162,"HYUNDAL BANGLADESH , BIR UTTAM MIR SHAWKAT SARAK , TEJGAON INDUSTRIAL AREA , TEJGAON","HYUNDAL BANGLADESH , BIR UTTAM MIR SHAWKAT SARAK , TEJGAON INDUSTRIAL AREA , TEJGAON",BANGLADESH BIR UTTAM MIR SHAWKAT SARAK TEJGAON INDUSTRIAL AREA TEJGAON,23.7711444,90.4036245,Nominatim
9961,1163,"RD 8,SECTOR 1,UTTARA","RD 8,SECTOR 1,UTTARA","RD 8,SECTOR 1,UTTARA, Dhaka, Bangladesh",23.86289566178014,90.39681097571533,Nominatim
9962,1164,"H D 6 , RD 2 , MOHANAGAR HOUSING PROJECT , RAMPURA","H D 6 , RD 2 , MOHANAGAR HOUSING PROJECT , RAMPURA",PROJECT RAMPURA,23.7659671,90.4131499,Nominatim
9963,1165,"S HAQUARE TRADERS , DHAKA UDDAN , MOHAMMADPUR","S HAQUARE TRADERS , DHAKA UDDAN , MOHAMMADPUR",DHAKA UDDAN MOHAMMADPUR,23.7643684,90.3478272,Nominatim
9967,1169,"MONIR GENERAL STORE , SHYAMOLI , MOHAMMADPUR","MONIR GENERAL STORE , SHYAMOLI , MOHAMMADPUR",SHYAMOLI MOHAMMADPUR,23.77323615,90.36562859853451,Nominatim
9968,1170,"TECH BANGLA , SOUTH BADDA","TECH BANGLA , SOUTH BADDA",BANGLA SOUTH BADDA,23.7807893,90.4255455,Nominatim
9969,1171,"SAMORITA HOSPITAL , PANTHAPATH","SAMORITA HOSPITAL , PANTHAPATH","SAMORITA HOSPITAL , PANTHAPATH, Dhaka, Bangladesh",23.7523917,90.3853287,Nominatim
9970,1172,"GAZI PHARMACY , KHA 56 , RD 106 , SHAHJADPUR , GULSHAN","GAZI PHARMACY , KHA 56 , RD 106 , SHAHJADPUR , GULSHAN",RD 106 SHAHJADPUR GULSHAN,23.78037165,90.42021012544964,Nominatim
9971,1173,"BACHCHU HOWLADER TRADERS , WEST JATRABARI","BACHCHU HOWLADER TRADERS , WEST JATRABARI",TRADERS WEST JATRABARI,23.7077797,90.4344216,Nominatim
9972,1174,"KAMAL SRIMTY PATHAGAR , H 106 , 5 , DINANATH SEN RD , GANDARIA","KAMAL SRIMTY PATHAGAR , H 106 , 5 , DINANATH SEN RD , GANDARIA",RD GANDARIA,23.7141096,90.4221641,Nominatim
9974,1176,"SONGKOLPO FOUNDATION,BLOCK A,MIRPUR 2","SONGKOLPO FOUNDATION,BLOCK A,MIRPUR 2",BLOCK A MIRPUR 2,23.8188276,90.3784604,Nominatim
9975,1177,"UCB ATM , TEJTURI BAZAR , TEJGAON","UCB ATM , TEJTURI BAZAR , TEJGAON","UCB ATM , TEJTURI BAZAR , TEJGAON, Dhaka, Bangladesh",23.7526685,90.3848858,Nominatim
9976,1178,"EXTENSION WING 2 SQUARE HOSPITALS LIMITED , LAKE CIRCUS ROAD , KALABAGAN","EXTENSION WING 2 SQUARE HOSPITALS LIMITED , LAKE CIRCUS ROAD , KALABAGAN",LAKE CIRCUS ROAD KALABAGAN,23.74650055,90.38341911435732,Nominatim
9977,1179,"RAHMAN ASSADA , GA 41 , SCHOOL RD MOHAKHALI","RAHMAN ASSADA , GA 41 , SCHOOL RD MOHAKHALI",RD MOHAKHALI,23.7799396,90.40832216910113,Nominatim
9981,1183,"DELTA LIFE TOWER,H 37,RD 90,GULSHAN 2","DELTA LIFE TOWER,H 37,RD 90,GULSHAN 2",H 37 RD 90 GULSHAN 2,23.796301329779972,90.41541404645008,Nominatim
9983,1185,"NRB GLOBAL BANK LIMITED , 94 , GULSHAN AVENUE , DAKKHIN BADDA , GULSHAN","NRB GLOBAL BANK LIMITED , 94 , GULSHAN AVENUE , DAKKHIN BADDA , GULSHAN","NRB GLOBAL BANK LIMITED , 94 , GULSHAN AVENUE , DAKKHIN BADDA , GULSHAN, Dhaka, Bangladesh",23.7865572,90.4170714,Nominatim
9984,1186,LEGAL SOLUTIONS HIGH-COURT AREA SHAHBAGH,LEGAL SOLUTIONS HIGH-COURT AREA SHAHBAGH,SHAHBAGH,23.7400837,90.3960061,Nominatim
9985,1187,"R K AIR CONDITIONING,SOUTH BADDA","R K AIR CONDITIONING,SOUTH BADDA",SOUTH BADDA,23.7751646,90.4225629,Nominatim
9988,1190,"H 2/1,NURJAHAN RD,MOHAMMADPUR","H 2/1,NURJAHAN RD,MOHAMMADPUR",2/1 NURJAHAN RD MOHAMMADPUR,23.76040539734456,90.36182294348424,Nominatim
9989,1191,"PUMA BANGLADESH , BLOCK E, BANANI","PUMA BANGLADESH , BLOCK E, BANANI",BANGLADESH BLOCK E BANANI,23.7927316,90.4069139,Nominatim
9990,1192,"BANGLAMOTOR LINK RD CIRCLE,BIR UTTAM CR DATTA RD,HATIRPOOL","BANGLAMOTOR LINK RD CIRCLE,BIR UTTAM CR DATTA RD,HATIRPOOL",BIR UTTAM CR DATTA RD HATIRPOOL,23.74812195,90.39291855,Nominatim
9991,1193,"DR. MOHAMMAD IFTEKHAR ALAM-ORTHOPEDIC &TRAUMA SURGEON IN DHAKA , BAGANBARI ,MALIBAGH","DR. MOHAMMAD IFTEKHAR ALAM-ORTHOPEDIC &TRAUMA SURGEON IN DHAKA , BAGANBARI ,MALIBAGH",DHAKA BAGANBARI MALIBAGH,23.7413179,90.43512683681575,Nominatim
9993,1195,"GHOROWA BHOJ , BASHABO  JHILL PAR ROAD , KHILGAON","GHOROWA BHOJ , BASHABO  JHILL PAR ROAD , KHILGAON",ROAD KHILGAON,23.75062330260312,90.42700023432629,Nominatim
9994,1196,"CHAMELL-BIDA LOUNGE , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , KURMITOLA","CHAMELL-BIDA LOUNGE , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , KURMITOLA",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT KURMITOLA,23.8431441,90.40530318364304,Nominatim
9995,1198,"H 224/G , OUTER CIRCULAR RD , MALIBAGH , SHAHI MOSHJID MALIBAGH","H 224/G , OUTER CIRCULAR RD , MALIBAGH , SHAHI MOSHJID MALIBAGH",MOSHJID MALIBAGH,23.7491987,90.4142727,Nominatim
9996,1199,"JAMUNA BANK TOWER,PLOT NO 14 BLOCK NO CWS (C),A K KHONDKAR ROAD,GULSHAN 1,DHAKA,BANGLADESH","JAMUNA BANK TOWER,PLOT NO 14 BLOCK NO CWS (C),A K KHONDKAR ROAD,GULSHAN 1,DHAKA,BANGLADESH",ROAD GULSHAN 1 DHAKA BANGLADESH,23.7996801,90.4218864,Nominatim
9997,1200,"BASABO ,DHAKA , BANGLADESH","BASABO ,DHAKA , BANGLADESH","BASABO ,DHAKA , BANGLADESH",23.7432489,90.4295,Nominatim
9998,1201,"GOLDEN BOILER MANUFACTURING CO LTD SHAHID BUDDHIJIBI GRAVEYARD,MIRPUR 12","GOLDEN BOILER MANUFACTURING CO LTD SHAHID BUDDHIJIBI GRAVEYARD,MIRPUR 12",MIRPUR 12,23.82510435,90.3706719356546,Nominatim
9999,1202,"HUMAYUN ROAD,MOHAMMADPUR","HUMAYUN ROAD,MOHAMMADPUR","HUMAYUN ROAD,MOHAMMADPUR, Dhaka, Bangladesh",23.76628546124771,90.36176564348386,Nominatim
10000,1203,"KHILGAON CITY CORPORATION BUILDING,RD 9,KHILGAON","KHILGAON CITY CORPORATION BUILDING,RD 9,KHILGAON",9 KHILGAON,23.7506546,90.4232818,Nominatim
10001,1204,"H 23 FREE , SCHOOL ST , KATHALBAGAN","H 23 FREE , SCHOOL ST , KATHALBAGAN",FREE SCHOOL ST KATHALBAGAN,23.742236,90.3913706,Nominatim
10002,1205,"BOSS HOST BD,539/1,W NAKHALPARA RD,PASCHIM NAKHALPARA","BOSS HOST BD,539/1,W NAKHALPARA RD,PASCHIM NAKHALPARA",PASCHIM NAKHALPARA,23.755033750000003,90.38138825,Nominatim
10004,1207,"NOYA NAGAR JAME MASJID , ABUR TEK RD KHILKHET","NOYA NAGAR JAME MASJID , ABUR TEK RD KHILKHET",RD KHILKHET,23.832677250000003,90.41890742543087,Nominatim
10005,1208,"NAGORIK SPECIALIZED HOSPITAL LIMITED , BLOCK C, AFTABNAGAR","NAGORIK SPECIALIZED HOSPITAL LIMITED , BLOCK C, AFTABNAGAR",LIMITED BLOCK C AFTABNAGAR,23.7617069,90.4305584,Nominatim
10006,1209,"BANGLADESH KHRISHI BANK , SHYAMOLI RD 1 , SHYAMOLI","BANGLADESH KHRISHI BANK , SHYAMOLI RD 1 , SHYAMOLI",SHYAMOLI RD 1 SHYAMOLI,23.77484777691142,90.36633929265228,Nominatim
10009,1212,"ASIF ADNAN AHMED , SECTOR 4, UTTARA","ASIF ADNAN AHMED , SECTOR 4, UTTARA",AHMED SECTOR 4 UTTARA,23.8613174,90.3991132,Nominatim
10012,1215,"H 258, RD 10 , KHILGAON","H 258, RD 10 , KHILGAON","H 258, RD 10 , KHILGAON, Dhaka, Bangladesh",23.747507607818942,90.43741035579306,Nominatim
10013,1216,"MIRPUR KATA KAPOR BEBSAYI SAMABAY SAMITI LTD , BLOCK D , AVE 1 , MOHAMMADIA  SOCIETY , MIRPUR 10","MIRPUR KATA KAPOR BEBSAYI SAMABAY SAMITI LTD , BLOCK D , AVE 1 , MOHAMMADIA  SOCIETY , MIRPUR 10",SOCIETY MIRPUR 10,23.8090378,90.3693178,Nominatim
10014,1217,"DOUBLE DELIGHT, HOUSE  1075, ROAD 6A, DOHS, MIRPUR","DOUBLE DELIGHT, HOUSE  1075, ROAD 6A, DOHS, MIRPUR",1075 ROAD 6A DOHS MIRPUR,23.83582625170719,90.37207412901977,Nominatim
10015,1218,"MA ELECTRONIC,BOU BAZAR ROAD,UTTOR KAFRUL","MA ELECTRONIC,BOU BAZAR ROAD,UTTOR KAFRUL",BOU BAZAR ROAD UTTOR KAFRUL,23.799246,90.3818302,Nominatim
10016,1219,8/3 LAKE CIRCUS KALABAGAN,8/3 LAKE CIRCUS KALABAGAN,LAKE CIRCUS KALABAGAN,23.74748621537525,90.38240596977576,Nominatim
10017,1220,UTTARA SECTOR 11 KACHA BAZAR,UTTARA SECTOR 11 KACHA BAZAR,SECTOR 11 KACHA BAZAR,23.765029064924175,90.42446824327176,Nominatim
10018,1221,THE BUFFET STORIES DHANMONDI,THE BUFFET STORIES DHANMONDI,DHANMONDI,23.75354335,90.37030523476284,Nominatim
10019,1222,"TURKEY BLISS , ROAD 11 , BLOCK F , BANANI","TURKEY BLISS , ROAD 11 , BLOCK F , BANANI",BLOCK F BANANI,23.7876855,90.4013312,Nominatim
10020,1223,"RD 7 , BLOCK D , BANASREE","RD 7 , BLOCK D , BANASREE",7 BLOCK D BANASREE,23.7619434,90.43193780205138,Nominatim
10021,1224,"CHAND COMMUNITY CENTER,ZAHIR RAIHAN SARANI,DHAKA MEDICAL COLLEGE","CHAND COMMUNITY CENTER,ZAHIR RAIHAN SARANI,DHAKA MEDICAL COLLEGE",ZAHIR RAIHAN SARANI DHAKA MEDICAL COLLEGE,23.724543,90.3974772,Nominatim
10023,1226,"DOMESTIC TERMINAL (DAC),HAZRAT SHAHJALAL,INTERNATIONAL AIRPORT","DOMESTIC TERMINAL (DAC),HAZRAT SHAHJALAL,INTERNATIONAL AIRPORT",(DAC) HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,23.8431441,90.40530318364304,Nominatim
10026,1229,japan bangladesh friendship hospital,japan bangladesh friendship hospital,"japan bangladesh friendship hospital, Dhaka, Bangladesh",23.73949535,90.37506420687072,Nominatim
10027,1230,"ORCHARD CONVENTION HALL , GREEN ROAD , DHANMONDI","ORCHARD CONVENTION HALL , GREEN ROAD , DHANMONDI",GREEN ROAD DHANMONDI,23.745800719454447,90.38521101230953,Nominatim
10029,1232,"MEENA BAZAR,BANASREE,BLOCK C","MEENA BAZAR,BANASREE,BLOCK C","MEENA BAZAR,BANASREE,BLOCK C, Dhaka, Bangladesh",23.7604739,90.4298532,Nominatim
10032,1235,"SHOPNO NEER 6,MITALI HOUSING SOCIETY,SOUTH KAFRUL","SHOPNO NEER 6,MITALI HOUSING SOCIETY,SOUTH KAFRUL",MITALI HOUSING SOCIETY SOUTH KAFRUL,23.7870853,90.3849091,Nominatim
10035,1239,"TOKYO SQUARE CONVENTION CENTER , SHYAMOLI , MOHAMMADPUR","TOKYO SQUARE CONVENTION CENTER , SHYAMOLI , MOHAMMADPUR",SHYAMOLI MOHAMMADPUR,23.77323615,90.36562859853451,Nominatim
10037,1241,"darussalam tower , h 59/da , mirpur rd, darus salam","darussalam tower , h 59/da , mirpur rd, darus salam",59/da mirpur rd darus salam,23.77843615,90.35604084070364,Nominatim
10038,1242,"CATCOBD INC, RD 30 , MOHAKHALI DOHS","CATCOBD INC, RD 30 , MOHAKHALI DOHS",RD 30 MOHAKHALI DOHS,23.78090465,90.39574251401798,Nominatim
10039,1243,DR. FAZLUL HAQUE COLORECTAK HOSPITAL LIMITED WEST DHANMONDI,DR. FAZLUL HAQUE COLORECTAK HOSPITAL LIMITED WEST DHANMONDI,HOSPITAL LIMITED WEST DHANMONDI,23.7503909,90.3887485,Nominatim
10040,1244,"JAHAN, H 21/1, JIGATALA MAIN RD, JIGATALA","JAHAN, H 21/1, JIGATALA MAIN RD, JIGATALA",RD JIGATALA,23.7392833,90.3754038,Nominatim
10041,1245,"CUP O JOE, ROAD 24, GULSHAN 1","CUP O JOE, ROAD 24, GULSHAN 1",ROAD 24 GULSHAN 1,23.7859536143678,90.41611832866649,Nominatim
10042,1246,ASHIRBAD BANANI DOHS,ASHIRBAD BANANI DOHS,BANANI DOHS,23.794234722576057,90.4003372843106,Nominatim
10043,1247,"SHAFIQUAT NIKETON , H 147 , RD 1 , MOHAMMADI HOUSING SOCIETY , MOHAMMADPUR","SHAFIQUAT NIKETON , H 147 , RD 1 , MOHAMMADI HOUSING SOCIETY , MOHAMMADPUR",HOUSING SOCIETY MOHAMMADPUR,23.7697872,90.36297351865782,Nominatim
10044,1248,"ARAX BANGLADESH , BLOCK C, BANANI","ARAX BANGLADESH , BLOCK C, BANANI",BANGLADESH BLOCK C BANANI,23.7892369,90.40277425,Nominatim
10045,1249,"SAHIC-SAHIC HOSPITAL ( NAAK ,KAAN, GOLA-ENT ) , MOHAKHALI BAZAR ROAD","SAHIC-SAHIC HOSPITAL ( NAAK ,KAAN, GOLA-ENT ) , MOHAKHALI BAZAR ROAD",) MOHAKHALI BAZAR ROAD,23.780004515513955,90.3989889945084,Nominatim
10048,1252,"BISWAS AGROVET LTD,SECTOR 7,UTTARA","BISWAS AGROVET LTD,SECTOR 7,UTTARA",LTD SECTOR 7 UTTARA,23.8784371,90.3940547,Nominatim
10051,1255,"BIMAN HOLIDAY-PREMIUM LOUNGE,
HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,
KURMITOLA","BIMAN HOLIDAY-PREMIUM LOUNGE,
HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,
KURMITOLA",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT KURMITOLA,23.8431441,90.40530318364304,Nominatim
10052,1256,"BATENIA JAME MASJID,MAZAR RD,1ST COLONY,DARUS SALAM","BATENIA JAME MASJID,MAZAR RD,1ST COLONY,DARUS SALAM",MAZAR RD 1ST COLONY DARUS SALAM,23.7829805,90.3471369,Nominatim
10056,1260,"APOLLO HOSPITAL,SADEK RD,BLOCK E,BASHUNDHARA R/A","APOLLO HOSPITAL,SADEK RD,BLOCK E,BASHUNDHARA R/A",BLOCK E BASHUNDHARA R/A,23.8166725,90.42942658076268,Nominatim
10058,1262,"DHAKA AIRPORT SERVICES,
HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,
KURMITOLA","DHAKA AIRPORT SERVICES,
HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,
KURMITOLA",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT KURMITOLA,23.8431441,90.40530318364304,Nominatim
10059,1264,"MULTIPLAN CENTER,NEW ELEPHANT ROAD,DHANMONDI","MULTIPLAN CENTER,NEW ELEPHANT ROAD,DHANMONDI","MULTIPLAN CENTER,NEW ELEPHANT ROAD,DHANMONDI, Dhaka, Bangladesh",23.7388163,90.38545,Nominatim
10061,1267,"ASHRAF 4A HOUSE 19,RD 7,SECTOR 10 UTTARA","ASHRAF 4A HOUSE 19,RD 7,SECTOR 10 UTTARA",HOUSE 19 RD 7 SECTOR 10 UTTARA,23.8772439,90.39266935,Nominatim
10062,1268,MAJUMDER'S KEMAL ATATRUK AVENUE BANANI,MAJUMDER'S KEMAL ATATRUK AVENUE BANANI,AVENUE BANANI,23.794317,90.4014531,Nominatim
10063,1269,"MADINA SHALUK , 272/A , BNP BAZAR AGARGAON WATER TANK","MADINA SHALUK , 272/A , BNP BAZAR AGARGAON WATER TANK",272/A BNP BAZAR AGARGAON WATER TANK,23.783244106095363,90.3742479522304,Nominatim
10065,1271,"TROPICAL ALLAUDDIN TOWER SHOPPING COMPLEX,ROAD 02,SECTOR 3,UTTARA","TROPICAL ALLAUDDIN TOWER SHOPPING COMPLEX,ROAD 02,SECTOR 3,UTTARA",02 SECTOR 3 UTTARA,23.8641802,90.3961525,Nominatim
10067,1273,"DUMNI NOYAPARA JAME MASJID , PURBACHAL EXPRESS HIGHWAY , BASHUNDHARA R/A","DUMNI NOYAPARA JAME MASJID , PURBACHAL EXPRESS HIGHWAY , BASHUNDHARA R/A",BASHUNDHARA R/A,23.8166725,90.42942658076268,Nominatim
10069,1275,"CITY BANK,GULSHAN  AVENUE,GULSHAN 1,GULSHAN","CITY BANK,GULSHAN  AVENUE,GULSHAN 1,GULSHAN",BANK GULSHAN AVENUE GULSHAN 1 GULSHAN,23.7751245,90.4160675,Nominatim
10070,1277,"SHAJAHAN DE MENOR , H 59 , RD 8A , DHANMONDI","SHAJAHAN DE MENOR , H 59 , RD 8A , DHANMONDI",59 RD 8A DHANMONDI,23.745368571025978,90.37491073223104,Nominatim
10071,1278,"HOUSE 9 , ROAD 17 , BLOCK E , BANANI , DHAKA","HOUSE 9 , ROAD 17 , BLOCK E , BANANI , DHAKA",17 BLOCK E BANANI DHAKA,23.7989832,90.40638815,Nominatim
10072,1279,"aarong gulshan , tejgaon gulshan link rd","aarong gulshan , tejgaon gulshan link rd",gulshan tejgaon gulshan link rd,23.780321553402224,90.41704806243224,Nominatim
10075,1282,"JBS SHOPNOCHURA,WEST NANDIPARA","JBS SHOPNOCHURA,WEST NANDIPARA",WEST NANDIPARA,23.7485,90.4444971,Nominatim
10076,1283,"80 , MOTIJHEEL ROAD , MOTIJHEEL , DILKUSHA","80 , MOTIJHEEL ROAD , MOTIJHEEL , DILKUSHA","80 , MOTIJHEEL ROAD , MOTIJHEEL , DILKUSHA, Dhaka, Bangladesh",23.7285768,90.4185932,Nominatim
10077,1284,"BASHUNDHARA CITY SHOPPING COMPLEX , PANTHAPATH DHAKA","BASHUNDHARA CITY SHOPPING COMPLEX , PANTHAPATH DHAKA","BASHUNDHARA CITY SHOPPING COMPLEX , PANTHAPATH DHAKA, Dhaka, Bangladesh",23.751142,90.39064113117404,Nominatim
10080,1287,UNICAFE RESTAURANT & FUN PANTHAPATH,UNICAFE RESTAURANT & FUN PANTHAPATH,PANTHAPATH,23.7499345,90.3923405,Nominatim
10081,1288,"MOHAKHALI BUS TERMINAL, SHAHID TAJUDDIN AHMED SARANI , MOHAKHALI","MOHAKHALI BUS TERMINAL, SHAHID TAJUDDIN AHMED SARANI , MOHAKHALI",SARANI MOHAKHALI,23.771304487025937,90.40109473363914,Nominatim
10083,1290,"BFC (BEST FRIED CHICKEN),BLOCK H,BANANI","BFC (BEST FRIED CHICKEN),BLOCK H,BANANI",H BANANI,23.78267525,90.40115981575588,Nominatim
10084,1291,"DOINIK BANGLA MOR , FAKIRAPOOL , DILKUSHA","DOINIK BANGLA MOR , FAKIRAPOOL , DILKUSHA","DOINIK BANGLA MOR , FAKIRAPOOL , DILKUSHA, Dhaka, Bangladesh",23.730254350000003,90.415165793644,Nominatim
10085,1292,NIKUNJA 1,NIKUNJA 1,"NIKUNJA 1, Dhaka, Bangladesh",23.8242795,90.4191806,Nominatim
10086,1293,"DEMRA STAFF QUARTER , DHAKA-DEMRA HIGHWAY , GOPIBAG , JATRABARI","DEMRA STAFF QUARTER , DHAKA-DEMRA HIGHWAY , GOPIBAG , JATRABARI",DHAKA DEMRA HIGHWAY GOPIBAG JATRABARI,23.71030875866177,90.43436862019246,Nominatim
10088,1295,"ABDULLAHPUR BUS STOP,UTTARA","ABDULLAHPUR BUS STOP,UTTARA","ABDULLAHPUR BUS STOP,UTTARA, Dhaka, Bangladesh",23.8796426,90.401186,Nominatim
10089,1296,"LAHORE BY IKITCHEN , PLOT 54 , ROAD-11, BANANI","LAHORE BY IKITCHEN , PLOT 54 , ROAD-11, BANANI",PLOT 54 ROAD 11 BANANI,23.79066474752556,90.4059399566442,Nominatim
10090,1297,"NAFI TOWER , H 53 , GULSHAN AVE , GULSHAN 1","NAFI TOWER , H 53 , GULSHAN AVE , GULSHAN 1",H 53 GULSHAN AVE GULSHAN 1,23.787781231847344,90.41664706108897,Nominatim
10091,1298,"T.H BAKERY & SWEETS , RAYER BAZAR , MOHAMMADPUR","T.H BAKERY & SWEETS , RAYER BAZAR , MOHAMMADPUR",RAYER BAZAR MOHAMMADPUR,23.756529224275905,90.35914330235236,Nominatim
10093,1300,"SETARA CONVENTIONAL HALL , H 1/11 , BEGUM ROKEYA SARANI , BLOCK B , MIRPUR 12","SETARA CONVENTIONAL HALL , H 1/11 , BEGUM ROKEYA SARANI , BLOCK B , MIRPUR 12",BLOCK B MIRPUR 12,23.8098928,90.3769417,Nominatim
10094,1301,"MIRPUR CANTONMENT PUBLIC SCHOOL AND COLLEGE,ROAD 05,DOHS,MIRPUR 12","MIRPUR CANTONMENT PUBLIC SCHOOL AND COLLEGE,ROAD 05,DOHS,MIRPUR 12",ROAD 05 DOHS MIRPUR 12,23.83538411808704,90.3663840974572,Nominatim
10095,1302,"GAS TRANSMISSION COMPANY LIMITED,AGARGAON,MIRPUR","GAS TRANSMISSION COMPANY LIMITED,AGARGAON,MIRPUR",LIMITED AGARGAON MIRPUR,23.7754198,90.3652533,Nominatim
10096,1303,"SHAH SAHEB NAGAR JAME  MASJID , BIHARIPARA MASJID RD , AHMADNAGAR , MIDDLE PAIKPARA","SHAH SAHEB NAGAR JAME  MASJID , BIHARIPARA MASJID RD , AHMADNAGAR , MIDDLE PAIKPARA",MIDDLE PAIKPARA,23.7892825,90.3607154,Nominatim
10097,1304,"10/3 10/4 ""SHARALIPI  SHILALIPI "" TALLABAG , SOBHANBAGH , DHAKA","10/3 10/4 ""SHARALIPI  SHILALIPI "" TALLABAG , SOBHANBAGH , DHAKA",SOBHANBAGH DHAKA,23.7542284,90.3764086,Nominatim
10098,1305,"1038/2, MASTER PARA ROAD , SENPARA PARBATA , BOROBAGH","1038/2, MASTER PARA ROAD , SENPARA PARBATA , BOROBAGH",SENPARA PARBATA BOROBAGH,23.80515430502765,90.37101237960734,Nominatim
10099,1306,"H 128 , RD 12 , BLOCK G , BASHUNDHARA R/A","H 128 , RD 12 , BLOCK G , BASHUNDHARA R/A",BASHUNDHARA R/A,23.8166725,90.42942658076268,Nominatim
10100,1307,"35 , ROAD 8/A, NIKUNJA 1 , BADDA","35 , ROAD 8/A, NIKUNJA 1 , BADDA",1 BADDA,23.7842159,90.4305051,Nominatim
10101,1308,"DOMESTIC TERMINAL(DAC),HAZRAT SHAHJALAL INTERNATIONAL AIRPORT","DOMESTIC TERMINAL(DAC),HAZRAT SHAHJALAL INTERNATIONAL AIRPORT",HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,23.8431441,90.40530318364304,Nominatim
10103,1310,"IBA , UNIVERSITY OF DHAKA , JASIMUDDIN HALL RD, UNIVERSITY OF DHAKA","IBA , UNIVERSITY OF DHAKA , JASIMUDDIN HALL RD, UNIVERSITY OF DHAKA",RD UNIVERSITY OF DHAKA,23.7317156,90.3964903,Nominatim
10104,1311,"SENAKUNJA , SHAHID SARANI , DHAKA CANTONMENT","SENAKUNJA , SHAHID SARANI , DHAKA CANTONMENT",SARANI DHAKA CANTONMENT,23.83821489287308,90.35849109867222,Nominatim
10105,1312,"Road 6,Nikunja 2,Badda","Road 6,Nikunja 2,Badda",2 Badda,23.7734485,90.4220866,Nominatim
10106,1313,"HOUSE NO 2, ROAD 14, NIKUNJA 2, BADDA","HOUSE NO 2, ROAD 14, NIKUNJA 2, BADDA",2 BADDA,23.7734485,90.4220866,Nominatim
10107,1314,"RAYER BAZAR HIGH SCHOOL , SHER E BANGLA  RD , DHANMONDI","RAYER BAZAR HIGH SCHOOL , SHER E BANGLA  RD , DHANMONDI",HIGH SCHOOL SHER E BANGLA RD DHANMONDI,23.7496947,90.3635298,Nominatim
10109,1316,SHYAMOLI SHISHU MELA BUS STOP,SHYAMOLI SHISHU MELA BUS STOP,SHYAMOLI SHISHU MELA BUS STOP,23.7729988,90.3674856,Nominatim
10111,1318,"SUFIA DREAMS 138/5/C , JAMTOLA EAST RAMPURA","SUFIA DREAMS 138/5/C , JAMTOLA EAST RAMPURA",JAMTOLA EAST RAMPURA,23.758586289170506,90.42436975206334,Nominatim
